STATUS;VALID_ON;LOT_TYPE_FK;IDE_CG_REF;IDE_CRM_GROUP_REF;IDE_POSITION_REF;IDE_POSITION_TYPE;IDE_EXP_CPTY_REF;IDE_COL_CPTY_REF;RCA_COL_MAX
5;20231231;1;CRM_1003984_HI_01;CRM_1003984;POS_1003984_HI_01;5;;;
5;20231231;1;CRM_1003987_HI_01;CRM_1003987;POS_1003987_HI_01;5;;;
5;20231231;1;CRM_1003987_HI_02;CRM_1003987;POS_1003987_HI_02;5;;;
5;20231231;1;CRM_1003988_HI_01;CRM_1003988;POS_1003988_HI_01;5;;;
5;20231231;1;CRM_1003992_HI_01;CRM_1003992;POS_1003992_HI_01;5;;;
5;20231231;1;CRM_1003994_HI_01;CRM_1003994;POS_1003994_HI_01;5;;;
5;20231231;1;CRM_1003994_HI_02;CRM_1003994;POS_1003994_HI_02;5;;;
5;20231231;1;CRM_1003995_HI_01;CRM_1003995;POS_1003995_HI_01;5;;;
5;20231231;1;CRM_1003996_HI_01;CRM_1003996;POS_1003996_HI_01;5;;;
5;20231231;1;CRM_1003996_HI_02;CRM_1003996;POS_1003996_HI_02;5;;;
5;20231231;1;CRM_1003996_HI_03;CRM_1003996;POS_1003996_HI_03;5;;;
5;20231231;1;CRM_1003997_HI_01;CRM_1003997;POS_1003997_HI_01;5;;;
5;20231231;1;CRM_1004002_HI_01;CRM_1004002;POS_1004002_HI_01;5;;;
5;20231231;1;CRM_1004008_HI_01;CRM_1004008;POS_1004008_HI_01;5;;;
5;20231231;1;CRM_1004009_HI_01;CRM_1004009;POS_1004009_HI_01;5;;;
5;20231231;1;CRM_1004010_HI_01;CRM_1004010;POS_1004010_HI_01;5;;;
5;20231231;1;CRM_1004017_HI_01;CRM_1004017;POS_1004017_HI_01;5;;;
5;20231231;1;CRM_1004017_HI_02;CRM_1004017;POS_1004017_HI_02;5;;;
5;20231231;1;CRM_1004017_HI_03;CRM_1004017;POS_1004017_HI_03;5;;;
5;20231231;1;CRM_1004017_HI_04;CRM_1004017;POS_1004017_HI_04;5;;;
5;20231231;1;CRM_1004017_HI_05;CRM_1004017;POS_1004017_HI_05;5;;;
5;20231231;1;CRM_1004017_HI_06;CRM_1004017;POS_1004017_HI_06;5;;;
5;20231231;1;CRM_1004017_HI_07;CRM_1004017;POS_1004017_HI_07;5;;;
5;20231231;1;CRM_1004017_HI_08;CRM_1004017;POS_1004017_HI_08;5;;;
5;20231231;1;CRM_1004017_HI_09;CRM_1004017;POS_1004017_HI_09;5;;;
5;20231231;1;CRM_1004017_HI_10;CRM_1004017;POS_1004017_HI_10;5;;;
5;20231231;1;CRM_1004017_HI_11;CRM_1004017;POS_1004017_HI_11;5;;;
5;20231231;1;CRM_1004018_HI_01;CRM_1004018;POS_1004018_HI_01;5;;;
5;20231231;1;CRM_1004019_HI_01;CRM_1004019;POS_1004019_HI_01;5;;;
5;20231231;1;CRM_1004021_HI_01;CRM_1004021;POS_1004021_HI_01;5;;;
5;20231231;1;CRM_1004024_HI_01;CRM_1004024;POS_1004024_HI_01;5;;;
5;20231231;1;CRM_1004025_HI_01;CRM_1004025;POS_1004025_HI_01;5;;;
5;20231231;1;CRM_1004028_HI_01;CRM_1004028;POS_1004028_HI_01;5;;;
5;20231231;1;CRM_1004028_HI_02;CRM_1004028;POS_1004028_HI_02;5;;;
5;20231231;1;CRM_1004030_HI_01;CRM_1004030;POS_1004030_HI_01;5;;;
5;20231231;1;CRM_1004033_HI_01;CRM_1004033;POS_1004033_HI_01;5;;;
5;20231231;1;CRM_1004033_HI_02;CRM_1004033;POS_1004033_HI_02;5;;;
5;20231231;1;CRM_1004034_HI_01;CRM_1004034;POS_1004034_HI_01;5;;;
5;20231231;1;CRM_1004035_HI_01;CRM_1004035;POS_1004035_HI_01;5;;;
5;20231231;1;CRM_1004036_HI_01;CRM_1004036;POS_1004036_HI_01;5;;;
5;20231231;1;CRM_1004037_HI_01;CRM_1004037;POS_1004037_HI_01;5;;;
5;20231231;1;CRM_1004039_HI_01;CRM_1004039;POS_1004039_HI_01;5;;;
5;20231231;1;CRM_1004043_HI_01;CRM_1004043;POS_1004043_HI_01;5;;;
5;20231231;1;CRM_1004043_HI_02;CRM_1004043;POS_1004043_HI_02;5;;;
5;20231231;1;CRM_1004045_HI_01;CRM_1004045;POS_1004045_HI_01;5;;;
5;20231231;1;CRM_1004045_HI_02;CRM_1004045;POS_1004045_HI_02;5;;;
5;20231231;1;CRM_1004047_HI_01;CRM_1004047;POS_1004047_HI_01;5;;;
5;20231231;1;CRM_1004049_HI_01;CRM_1004049;POS_1004049_HI_01;5;;;
5;20231231;1;CRM_1004049_HI_02;CRM_1004049;POS_1004049_HI_02;5;;;
5;20231231;1;CRM_1004050_HI_01;CRM_1004050;POS_1004050_HI_01;5;;;
5;20231231;1;CRM_1004054_HI_01;CRM_1004054;POS_1004054_HI_01;5;;;
5;20231231;1;CRM_1004054_HI_02;CRM_1004054;POS_1004054_HI_02;5;;;
5;20231231;1;CRM_1004055_HI_01;CRM_1004055;POS_1004055_HI_01;5;;;
5;20231231;1;CRM_1004055_HI_02;CRM_1004055;POS_1004055_HI_02;5;;;
5;20231231;1;CRM_1004055_HI_03;CRM_1004055;POS_1004055_HI_03;5;;;
5;20231231;1;CRM_1004057_HI_01;CRM_1004057;POS_1004057_HI_01;5;;;
5;20231231;1;CRM_1004059_HI_01;CRM_1004059;POS_1004059_HI_01;5;;;
5;20231231;1;CRM_1004061_HI_01;CRM_1004061;POS_1004061_HI_01;5;;;
5;20231231;1;CRM_1004062_HI_01;CRM_1004062;POS_1004062_HI_01;5;;;
5;20231231;1;CRM_1004062_HI_02;CRM_1004062;POS_1004062_HI_02;5;;;
5;20231231;1;CRM_1004065_HI_01;CRM_1004065;POS_1004065_HI_01;5;;;
5;20231231;1;CRM_1004066_HI_01;CRM_1004066;POS_1004066_HI_01;5;;;
5;20231231;1;CRM_1004067_HI_01;CRM_1004067;POS_1004067_HI_01;5;;;
5;20231231;1;CRM_1004069_HI_01;CRM_1004069;POS_1004069_HI_01;5;;;
5;20231231;1;CRM_1004069_HI_02;CRM_1004069;POS_1004069_HI_02;5;;;
5;20231231;1;CRM_1004072_HI_01;CRM_1004072;POS_1004072_HI_01;5;;;
5;20231231;1;CRM_1004075_HI_01;CRM_1004075;POS_1004075_HI_01;5;;;
5;20231231;1;CRM_1004079_HI_01;CRM_1004079;POS_1004079_HI_01;5;;;
5;20231231;1;CRM_1004080_HI_01;CRM_1004080;POS_1004080_HI_01;5;;;
5;20231231;1;CRM_1004092_HI_01;CRM_1004092;POS_1004092_HI_01;5;;;
5;20231231;1;CRM_1004096_HI_01;CRM_1004096;POS_1004096_HI_01;5;;;
5;20231231;1;CRM_1004097_HI_01;CRM_1004097;POS_1004097_HI_01;5;;;
5;20231231;1;CRM_1004098_HI_01;CRM_1004098;POS_1004098_HI_01;5;;;
5;20231231;1;CRM_1004101_HI_01;CRM_1004101;POS_1004101_HI_01;5;;;
5;20231231;1;CRM_1004103_HI_01;CRM_1004103;POS_1004103_HI_01;5;;;
5;20231231;1;CRM_1004104_HI_01;CRM_1004104;POS_1004104_HI_01;5;;;
5;20231231;1;CRM_1004105_HI_01;CRM_1004105;POS_1004105_HI_01;5;;;
5;20231231;1;CRM_1004111_HI_01;CRM_1004111;POS_1004111_HI_01;5;;;
5;20231231;1;CRM_1004112_HI_01;CRM_1004112;POS_1004112_HI_01;5;;;
5;20231231;1;CRM_1004115_HI_01;CRM_1004115;POS_1004115_HI_01;5;;;
5;20231231;1;CRM_1004116_HI_01;CRM_1004116;POS_1004116_HI_01;5;;;
5;20231231;1;CRM_1004118_HI_01;CRM_1004118;POS_1004118_HI_01;5;;;
5;20231231;1;CRM_1004123_HI_01;CRM_1004123;POS_1004123_HI_01;5;;;
5;20231231;1;CRM_1004124_HI_01;CRM_1004124;POS_1004124_HI_01;5;;;
5;20231231;1;CRM_1004128_HI_01;CRM_1004128;POS_1004128_HI_01;5;;;
5;20231231;1;CRM_1004130_HI_01;CRM_1004130;POS_1004130_HI_01;5;;;
5;20231231;1;CRM_1004131_HI_01;CRM_1004131;POS_1004131_HI_01;5;;;
5;20231231;1;CRM_1004132_HI_01;CRM_1004132;POS_1004132_HI_01;5;;;
5;20231231;1;CRM_1004132_HI_02;CRM_1004132;POS_1004132_HI_02;5;;;
5;20231231;1;CRM_1004135_HI_01;CRM_1004135;POS_1004135_HI_01;5;;;
5;20231231;1;CRM_1004135_HI_02;CRM_1004135;POS_1004135_HI_02;5;;;
5;20231231;1;CRM_1004137_HI_01;CRM_1004137;POS_1004137_HI_01;5;;;
5;20231231;1;CRM_1004140_HI_01;CRM_1004140;POS_1004140_HI_01;5;;;
5;20231231;1;CRM_1004141_HI_01;CRM_1004141;POS_1004141_HI_01;5;;;
5;20231231;1;CRM_1004142_HI_01;CRM_1004142;POS_1004142_HI_01;5;;;
5;20231231;1;CRM_1004143_HI_01;CRM_1004143;POS_1004143_HI_01;5;;;
5;20231231;1;CRM_1004146_HI_01;CRM_1004146;POS_1004146_HI_01;5;;;
5;20231231;1;CRM_1004147_HI_01;CRM_1004147;POS_1004147_HI_01;5;;;
5;20231231;1;CRM_1004149_HI_01;CRM_1004149;POS_1004149_HI_01;5;;;
5;20231231;1;CRM_1004151_HI_01;CRM_1004151;POS_1004151_HI_01;5;;;
5;20231231;1;CRM_1004153_HI_01;CRM_1004153;POS_1004153_HI_01;5;;;
5;20231231;1;CRM_1004154_HI_01;CRM_1004154;POS_1004154_HI_01;5;;;
5;20231231;1;CRM_1004156_HI_01;CRM_1004156;POS_1004156_HI_01;5;;;
5;20231231;1;CRM_1004156_HI_02;CRM_1004156;POS_1004156_HI_02;5;;;
5;20231231;1;CRM_1004158_HI_01;CRM_1004158;POS_1004158_HI_01;5;;;
5;20231231;1;CRM_1004159_HI_01;CRM_1004159;POS_1004159_HI_01;5;;;
5;20231231;1;CRM_1004162_HI_01;CRM_1004162;POS_1004162_HI_01;5;;;
5;20231231;1;CRM_1004164_HI_01;CRM_1004164;POS_1004164_HI_01;5;;;
5;20231231;1;CRM_1004164_HI_02;CRM_1004164;POS_1004164_HI_02;5;;;
5;20231231;1;CRM_1004166_HI_01;CRM_1004166;POS_1004166_HI_01;5;;;
5;20231231;1;CRM_1004166_HI_02;CRM_1004166;POS_1004166_HI_02;5;;;
5;20231231;1;CRM_1004168_HI_01;CRM_1004168;POS_1004168_HI_01;5;;;
5;20231231;1;CRM_1004168_HI_02;CRM_1004168;POS_1004168_HI_02;5;;;
5;20231231;1;CRM_1004169_HI_01;CRM_1004169;POS_1004169_HI_01;5;;;
5;20231231;1;CRM_1004169_HI_02;CRM_1004169;POS_1004169_HI_02;5;;;
5;20231231;1;CRM_1004170_HI_01;CRM_1004170;POS_1004170_HI_01;5;;;
5;20231231;1;CRM_1004171_HI_01;CRM_1004171;POS_1004171_HI_01;5;;;
5;20231231;1;CRM_1004172_HI_01;CRM_1004172;POS_1004172_HI_01;5;;;
5;20231231;1;CRM_1004174_HI_01;CRM_1004174;POS_1004174_HI_01;5;;;
5;20231231;1;CRM_1004176_HI_01;CRM_1004176;POS_1004176_HI_01;5;;;
5;20231231;1;CRM_1004176_HI_02;CRM_1004176;POS_1004176_HI_02;5;;;
5;20231231;1;CRM_1004177_HI_01;CRM_1004177;POS_1004177_HI_01;5;;;
5;20231231;1;CRM_1004178_HI_01;CRM_1004178;POS_1004178_HI_01;5;;;
5;20231231;1;CRM_1004188_HI_01;CRM_1004188;POS_1004188_HI_01;5;;;
5;20231231;1;CRM_1004193_HI_01;CRM_1004193;POS_1004193_HI_01;5;;;
5;20231231;1;CRM_1004194_HI_01;CRM_1004194;POS_1004194_HI_01;5;;;
5;20231231;1;CRM_1004199_HI_01;CRM_1004199;POS_1004199_HI_01;5;;;
5;20231231;1;CRM_1004204_HI_01;CRM_1004204;POS_1004204_HI_01;5;;;
5;20231231;1;CRM_1004207_HI_01;CRM_1004207;POS_1004207_HI_01;5;;;
5;20231231;1;CRM_1004212_HI_01;CRM_1004212;POS_1004212_HI_01;5;;;
5;20231231;1;CRM_1004213_HI_01;CRM_1004213;POS_1004213_HI_01;5;;;
5;20231231;1;CRM_1004215_HI_01;CRM_1004215;POS_1004215_HI_01;5;;;
5;20231231;1;CRM_1004217_HI_01;CRM_1004217;POS_1004217_HI_01;5;;;
5;20231231;1;CRM_1004222_HI_01;CRM_1004222;POS_1004222_HI_01;5;;;
5;20231231;1;CRM_1004229_HI_01;CRM_1004229;POS_1004229_HI_01;5;;;
5;20231231;1;CRM_1004230_HI_01;CRM_1004230;POS_1004230_HI_01;5;;;
5;20231231;1;CRM_1004231_HI_01;CRM_1004231;POS_1004231_HI_01;5;;;
5;20231231;1;CRM_1004231_HI_02;CRM_1004231;POS_1004231_HI_02;5;;;
5;20231231;1;CRM_1004236_HI_01;CRM_1004236;POS_1004236_HI_01;5;;;
5;20231231;1;CRM_1004236_HI_02;CRM_1004236;POS_1004236_HI_02;5;;;
5;20231231;1;CRM_1004236_HI_03;CRM_1004236;POS_1004236_HI_03;5;;;
5;20231231;1;CRM_1004237_HI_01;CRM_1004237;POS_1004237_HI_01;5;;;
5;20231231;1;CRM_1004239_HI_01;CRM_1004239;POS_1004239_HI_01;5;;;
5;20231231;1;CRM_1004243_HI_01;CRM_1004243;POS_1004243_HI_01;5;;;
5;20231231;1;CRM_1004246_HI_01;CRM_1004246;POS_1004246_HI_01;5;;;
5;20231231;1;CRM_1004247_HI_01;CRM_1004247;POS_1004247_HI_01;5;;;
5;20231231;1;CRM_1004248_HI_01;CRM_1004248;POS_1004248_HI_01;5;;;
5;20231231;1;CRM_1004248_HI_02;CRM_1004248;POS_1004248_HI_02;5;;;
5;20231231;1;CRM_1004248_HI_03;CRM_1004248;POS_1004248_HI_03;5;;;
5;20231231;1;CRM_1004248_HI_04;CRM_1004248;POS_1004248_HI_04;5;;;
5;20231231;1;CRM_1004248_HI_05;CRM_1004248;POS_1004248_HI_05;5;;;
5;20231231;1;CRM_1004248_HI_06;CRM_1004248;POS_1004248_HI_06;5;;;
5;20231231;1;CRM_1004249_HI_01;CRM_1004249;POS_1004249_HI_01;5;;;
5;20231231;1;CRM_1004251_HI_01;CRM_1004251;POS_1004251_HI_01;5;;;
5;20231231;1;CRM_1004253_HI_01;CRM_1004253;POS_1004253_HI_01;5;;;
5;20231231;1;CRM_1004254_HI_01;CRM_1004254;POS_1004254_HI_01;5;;;
5;20231231;1;CRM_1004255_HI_01;CRM_1004255;POS_1004255_HI_01;5;;;
5;20231231;1;CRM_1004258_HI_01;CRM_1004258;POS_1004258_HI_01;5;;;
5;20231231;1;CRM_1004258_HI_02;CRM_1004258;POS_1004258_HI_02;5;;;
5;20231231;1;CRM_1004258_HI_03;CRM_1004258;POS_1004258_HI_03;5;;;
5;20231231;1;CRM_1004261_HI_01;CRM_1004261;POS_1004261_HI_01;5;;;
5;20231231;1;CRM_1004262_HI_01;CRM_1004262;POS_1004262_HI_01;5;;;
5;20231231;1;CRM_1004263_HI_01;CRM_1004263;POS_1004263_HI_01;5;;;
5;20231231;1;CRM_1004264_HI_01;CRM_1004264;POS_1004264_HI_01;5;;;
5;20231231;1;CRM_1004265_HI_01;CRM_1004265;POS_1004265_HI_01;5;;;
5;20231231;1;CRM_1004267_HI_01;CRM_1004267;POS_1004267_HI_01;5;;;
5;20231231;1;CRM_1004268_HI_01;CRM_1004268;POS_1004268_HI_01;5;;;
5;20231231;1;CRM_1004276_HI_01;CRM_1004276;POS_1004276_HI_01;5;;;
5;20231231;1;CRM_1005127_HI_01;CRM_1005127;POS_1005127_HI_01;5;;;
5;20231231;1;CRM_1005127_HI_03;CRM_1005127;POS_1005127_HI_03;5;;;
5;20231231;1;CRM_1005127_HI_04;CRM_1005127;POS_1005127_HI_04;5;;;
5;20231231;1;CRM_1005127_HI_05;CRM_1005127;POS_1005127_HI_05;5;;;
5;20231231;1;CRM_1005128_HI_01;CRM_1005128;POS_1005128_HI_01;5;;;
5;20231231;1;CRM_1005143_HI_01;CRM_1005143;POS_1005143_HI_01;5;;;
5;20231231;1;CRM_1005143_HI_02;CRM_1005143;POS_1005143_HI_02;5;;;
5;20231231;1;CRM_1005152_HI_01;CRM_1005152;POS_1005152_HI_01;5;;;
5;20231231;1;CRM_1005152_HI_02;CRM_1005152;POS_1005152_HI_02;5;;;
5;20231231;1;CRM_1005158_HI_01;CRM_1005158;POS_1005158_HI_01;5;;;
5;20231231;1;CRM_1005158_HI_02;CRM_1005158;POS_1005158_HI_02;5;;;
5;20231231;1;CRM_1005159_HI_01;CRM_1005159;POS_1005159_HI_01;5;;;
5;20231231;1;CRM_1005159_HI_02;CRM_1005159;POS_1005159_HI_02;5;;;
5;20231231;1;CRM_1005160_HI_01;CRM_1005160;POS_1005160_HI_01;5;;;
5;20231231;1;CRM_1005160_HI_02;CRM_1005160;POS_1005160_HI_02;5;;;
5;20231231;1;CRM_1005166_HI_01;CRM_1005166;POS_1005166_HI_01;5;;;
5;20231231;1;CRM_1005166_HI_02;CRM_1005166;POS_1005166_HI_02;5;;;
5;20231231;1;CRM_1005186_HI_01;CRM_1005186;POS_1005186_HI_01;5;;;
5;20231231;1;CRM_1005187_HI_01;CRM_1005187;POS_1005187_HI_01;5;;;
5;20231231;1;CRM_1006067_HI_01;CRM_1006067;POS_1006067_HI_01;5;;;
5;20231231;1;CRM_1006068_HI_01;CRM_1006068;POS_1006068_HI_01;5;;;
5;20231231;1;CRM_1006947_HI_01;CRM_1006947;POS_1006947_HI_01;5;;;
5;20231231;1;CRM_1006949_HI_01;CRM_1006949;POS_1006949_HI_01;5;;;
5;20231231;1;CRM_1006954_HI_01;CRM_1006954;POS_1006954_HI_01;5;;;
5;20231231;1;CRM_1006959_HI_01;CRM_1006959;POS_1006959_HI_01;5;;;
5;20231231;1;CRM_1006960_HI_01;CRM_1006960;POS_1006960_HI_01;5;;;
5;20231231;1;CRM_1006968_HI_01;CRM_1006968;POS_1006968_HI_01;5;;;
5;20231231;1;CRM_1006975_HI_01;CRM_1006975;POS_1006975_HI_01;5;;;
5;20231231;1;CRM_1006988_HI_02;CRM_1006988;POS_1006988_HI_02;5;;;
5;20231231;1;CRM_1006995_HI_01;CRM_1006995;POS_1006995_HI_01;5;;;
5;20231231;1;CRM_1007071_HI_01;CRM_1007071;POS_1007071_HI_01;5;;;
5;20231231;1;CRM_1007073_HI_01;CRM_1007073;POS_1007073_HI_01;5;;;
5;20231231;1;CRM_1007083_HI_01;CRM_1007083;POS_1007083_HI_01;5;;;
5;20231231;1;CRM_1007086_HI_02;CRM_1007086;POS_1007086_HI_02;5;;;
5;20231231;1;CRM_1007125_HI_01;CRM_1007125;POS_1007125_HI_01;5;;;
5;20231231;1;CRM_1007131_HI_01;CRM_1007131;POS_1007131_HI_01;5;;;
5;20231231;1;CRM_1007145_HI_01;CRM_1007145;POS_1007145_HI_01;5;;;
5;20231231;1;CRM_1007154_HI_01;CRM_1007154;POS_1007154_HI_01;5;;;
5;20231231;1;CRM_1007155_HI_01;CRM_1007155;POS_1007155_HI_01;5;;;
5;20231231;1;CRM_1007155_HI_02;CRM_1007155;POS_1007155_HI_02;5;;;
5;20231231;1;CRM_1007157_HI_01;CRM_1007157;POS_1007157_HI_01;5;;;
5;20231231;1;CRM_1007157_HI_02;CRM_1007157;POS_1007157_HI_02;5;;;
5;20231231;1;CRM_1007157_HI_03;CRM_1007157;POS_1007157_HI_03;5;;;
5;20231231;1;CRM_1007164_HI_01;CRM_1007164;POS_1007164_HI_01;5;;;
5;20231231;1;CRM_1007165_HI_01;CRM_1007165;POS_1007165_HI_01;5;;;
5;20231231;1;CRM_1007173_HI_01;CRM_1007173;POS_1007173_HI_01;5;;;
5;20231231;1;CRM_1007186_HI_01;CRM_1007186;POS_1007186_HI_01;5;;;
5;20231231;1;CRM_1007190_HI_01;CRM_1007190;POS_1007190_HI_01;5;;;
5;20231231;1;CRM_1007192_HI_01;CRM_1007192;POS_1007192_HI_01;5;;;
5;20231231;1;CRM_1007206_HI_01;CRM_1007206;POS_1007206_HI_01;5;;;
5;20231231;1;CRM_1007207_HI_01;CRM_1007207;POS_1007207_HI_01;5;;;
5;20231231;1;CRM_1007224_HI_01;CRM_1007224;POS_1007224_HI_01;5;;;
5;20231231;1;CRM_1007228_HI_01;CRM_1007228;POS_1007228_HI_01;5;;;
5;20231231;1;CRM_1007228_HI_02;CRM_1007228;POS_1007228_HI_02;5;;;
5;20231231;1;CRM_1007228_HI_03;CRM_1007228;POS_1007228_HI_03;5;;;
5;20231231;1;CRM_1007228_HI_04;CRM_1007228;POS_1007228_HI_04;5;;;
5;20231231;1;CRM_1007228_HI_05;CRM_1007228;POS_1007228_HI_05;5;;;
5;20231231;1;CRM_1007228_HI_06;CRM_1007228;POS_1007228_HI_06;5;;;
5;20231231;1;CRM_1007229_HI_01;CRM_1007229;POS_1007229_HI_01;5;;;
5;20231231;1;CRM_1007235_HI_01;CRM_1007235;POS_1007235_HI_01;5;;;
5;20231231;1;CRM_1007247_HI_01;CRM_1007247;POS_1007247_HI_01;5;;;
5;20231231;1;CRM_1007252_HI_01;CRM_1007252;POS_1007252_HI_01;5;;;
5;20231231;1;CRM_1007256_HI_02;CRM_1007256;POS_1007256_HI_02;5;;;
5;20231231;1;CRM_1007257_HI_01;CRM_1007257;POS_1007257_HI_01;5;;;
5;20231231;1;CRM_1007263_HI_01;CRM_1007263;POS_1007263_HI_01;5;;;
5;20231231;1;CRM_1007269_HI_01;CRM_1007269;POS_1007269_HI_01;5;;;
5;20231231;1;CRM_1007271_HI_01;CRM_1007271;POS_1007271_HI_01;5;;;
5;20231231;1;CRM_1007278_HI_01;CRM_1007278;POS_1007278_HI_01;5;;;
5;20231231;1;CRM_1007283_HI_03;CRM_1007283;POS_1007283_HI_03;5;;;
5;20231231;1;CRM_1007283_HI_04;CRM_1007283;POS_1007283_HI_04;5;;;
5;20231231;1;CRM_1007283_HI_05;CRM_1007283;POS_1007283_HI_05;5;;;
5;20231231;1;CRM_1007283_HI_06;CRM_1007283;POS_1007283_HI_06;5;;;
5;20231231;1;CRM_1007283_HI_07;CRM_1007283;POS_1007283_HI_07;5;;;
5;20231231;1;CRM_1007285_HI_01;CRM_1007285;POS_1007285_HI_01;5;;;
5;20231231;1;CRM_1007289_HI_01;CRM_1007289;POS_1007289_HI_01;5;;;
5;20231231;1;CRM_1007294_HI_02;CRM_1007294;POS_1007294_HI_02;5;;;
5;20231231;1;CRM_1007294_HI_03;CRM_1007294;POS_1007294_HI_03;5;;;
5;20231231;1;CRM_1007299_HI_01;CRM_1007299;POS_1007299_HI_01;5;;;
5;20231231;1;CRM_1007301_HI_01;CRM_1007301;POS_1007301_HI_01;5;;;
5;20231231;1;CRM_1007303_HI_01;CRM_1007303;POS_1007303_HI_01;5;;;
5;20231231;1;CRM_1007308_HI_01;CRM_1007308;POS_1007308_HI_01;5;;;
5;20231231;1;CRM_1007309_HI_02;CRM_1007309;POS_1007309_HI_02;5;;;
5;20231231;1;CRM_1007310_HI_03;CRM_1007310;POS_1007310_HI_03;5;;;
5;20231231;1;CRM_1007312_HI_01;CRM_1007312;POS_1007312_HI_01;5;;;
5;20231231;1;CRM_1007313_HI_01;CRM_1007313;POS_1007313_HI_01;5;;;
5;20231231;1;CRM_1007320_HI_01;CRM_1007320;POS_1007320_HI_01;5;;;
5;20231231;1;CRM_1007330_HI_01;CRM_1007330;POS_1007330_HI_01;5;;;
5;20231231;1;CRM_1007332_HI_02;CRM_1007332;POS_1007332_HI_02;5;;;
5;20231231;1;CRM_1007332_HI_03;CRM_1007332;POS_1007332_HI_03;5;;;
5;20231231;1;CRM_1007332_HI_04;CRM_1007332;POS_1007332_HI_04;5;;;
5;20231231;1;CRM_1007335_HI_01;CRM_1007335;POS_1007335_HI_01;5;;;
5;20231231;1;CRM_1007335_HI_02;CRM_1007335;POS_1007335_HI_02;5;;;
5;20231231;1;CRM_1007335_HI_03;CRM_1007335;POS_1007335_HI_03;5;;;
5;20231231;1;CRM_1007338_HI_01;CRM_1007338;POS_1007338_HI_01;5;;;
5;20231231;1;CRM_1007339_HI_01;CRM_1007339;POS_1007339_HI_01;5;;;
5;20231231;1;CRM_1007342_HI_01;CRM_1007342;POS_1007342_HI_01;5;;;
5;20231231;1;CRM_1007348_HI_01;CRM_1007348;POS_1007348_HI_01;5;;;
5;20231231;1;CRM_1007356_HI_01;CRM_1007356;POS_1007356_HI_01;5;;;
5;20231231;1;CRM_1007357_HI_02;CRM_1007357;POS_1007357_HI_02;5;;;
5;20231231;1;CRM_1007357_HI_03;CRM_1007357;POS_1007357_HI_03;5;;;
5;20231231;1;CRM_1007357_HI_04;CRM_1007357;POS_1007357_HI_04;5;;;
5;20231231;1;CRM_1007366_HI_01;CRM_1007366;POS_1007366_HI_01;5;;;
5;20231231;1;CRM_1007371_HI_01;CRM_1007371;POS_1007371_HI_01;5;;;
5;20231231;1;CRM_1007375_HI_01;CRM_1007375;POS_1007375_HI_01;5;;;
5;20231231;1;CRM_1007380_HI_01;CRM_1007380;POS_1007380_HI_01;5;;;
5;20231231;1;CRM_1007385_HI_01;CRM_1007385;POS_1007385_HI_01;5;;;
5;20231231;1;CRM_1007385_HI_02;CRM_1007385;POS_1007385_HI_02;5;;;
5;20231231;1;CRM_1007390_HI_01;CRM_1007390;POS_1007390_HI_01;5;;;
5;20231231;1;CRM_1007393_HI_01;CRM_1007393;POS_1007393_HI_01;5;;;
5;20231231;1;CRM_1007396_HI_02;CRM_1007396;POS_1007396_HI_02;5;;;
5;20231231;1;CRM_1007399_HI_02;CRM_1007399;POS_1007399_HI_02;5;;;
5;20231231;1;CRM_1007401_HI_01;CRM_1007401;POS_1007401_HI_01;5;;;
5;20231231;1;CRM_1007401_HI_02;CRM_1007401;POS_1007401_HI_02;5;;;
5;20231231;1;CRM_1007405_HI_01;CRM_1007405;POS_1007405_HI_01;5;;;
5;20231231;1;CRM_1007413_HI_01;CRM_1007413;POS_1007413_HI_01;5;;;
5;20231231;1;CRM_1007415_HI_01;CRM_1007415;POS_1007415_HI_01;5;;;
5;20231231;1;CRM_1007416_HI_02;CRM_1007416;POS_1007416_HI_02;5;;;
5;20231231;1;CRM_1007423_HI_01;CRM_1007423;POS_1007423_HI_01;5;;;
5;20231231;1;CRM_1007426_HI_01;CRM_1007426;POS_1007426_HI_01;5;;;
5;20231231;1;CRM_1007428_HI_01;CRM_1007428;POS_1007428_HI_01;5;;;
5;20231231;1;CRM_1007431_HI_02;CRM_1007431;POS_1007431_HI_02;5;;;
5;20231231;1;CRM_1007435_HI_01;CRM_1007435;POS_1007435_HI_01;5;;;
5;20231231;1;CRM_1007437_HI_01;CRM_1007437;POS_1007437_HI_01;5;;;
5;20231231;1;CRM_1007437_HI_02;CRM_1007437;POS_1007437_HI_02;5;;;
5;20231231;1;CRM_1007437_HI_03;CRM_1007437;POS_1007437_HI_03;5;;;
5;20231231;1;CRM_1007437_HI_04;CRM_1007437;POS_1007437_HI_04;5;;;
5;20231231;1;CRM_1007437_HI_05;CRM_1007437;POS_1007437_HI_05;5;;;
5;20231231;1;CRM_1007438_HI_02;CRM_1007438;POS_1007438_HI_02;5;;;
5;20231231;1;CRM_1007439_HI_01;CRM_1007439;POS_1007439_HI_01;5;;;
5;20231231;1;CRM_1007440_HI_01;CRM_1007440;POS_1007440_HI_01;5;;;
5;20231231;1;CRM_1007445_HI_01;CRM_1007445;POS_1007445_HI_01;5;;;
5;20231231;1;CRM_1007448_HI_01;CRM_1007448;POS_1007448_HI_01;5;;;
5;20231231;1;CRM_1007450_HI_01;CRM_1007450;POS_1007450_HI_01;5;;;
