STATUS;VALID_ON;LOT_TYPE_FK;IDE_LIMIT_REF;CDE_C013;RCA_INCREASING_AMOUNT;TYP_CP_MOB_CD;TYP_COND_CREDIT;TYP_OWN_FUND_GUAR;PRD_PRODUCT;CDE_C022;AUDIT_INFO
5;20240331;1;LIM_312519;;;;2;;;;
5;20240331;1;LIM_312520;;;;2;;;;
5;20240331;1;LIM_312521;;;;2;;;;
5;20240331;1;LIM_312522;;;;2;;;;
5;20240331;1;LIM_312523;;;;2;;;;
5;20240331;1;LIM_312524;;;;2;;;;
5;20240331;1;LIM_312525;;;;2;;;;
5;20240331;1;LIM_312526;;;;2;;;;
5;20240331;1;LIM_312527;;;;2;;;;
5;20240331;1;LIM_312528;;;;2;;;;
5;20240331;1;LIM_312530;;;;2;;;;
5;20240331;1;LIM_312531;;;;2;;;;
5;20240331;1;LIM_312533;;;;2;;;;
5;20240331;1;LIM_312535;;;;2;;;;
5;20240331;1;LIM_312536;;;;2;;;;
5;20240331;1;LIM_312537;;;;2;;;;
5;20240331;1;LIM_312539;;;;2;;;;
5;20240331;1;LIM_312540;;;;2;;;;
5;20240331;1;LIM_312542;;;;2;;;;
5;20240331;1;LIM_312544;;;;2;;;;
5;20240331;1;LIM_312545;;;;2;;;;
5;20240331;1;LIM_312547;;;;2;;;;
5;20240331;1;LIM_312548;;;;2;;;;
5;20240331;1;LIM_312549;;;;2;;;;
5;20240331;1;LIM_312550;;;;2;;;;
5;20240331;1;LIM_312551;;;;2;;;;
5;20240331;1;LIM_312552;;;;2;;;;
5;20240331;1;LIM_312554;;;;2;;;;
5;20240331;1;LIM_312555;;;;2;;;;
5;20240331;1;LIM_312556;;;;2;;;;
5;20240331;1;LIM_312557;;;;2;;;;
5;20240331;1;LIM_312558;;;;2;;;;
5;20240331;1;LIM_312559;;;;2;;;;
5;20240331;1;LIM_312562;;;;2;;;;
5;20240331;1;LIM_312563;;;;2;;;;
5;20240331;1;LIM_312565;;;;2;;;;
5;20240331;1;LIM_312567;;;;2;;;;
5;20240331;1;LIM_312569;;;;2;;;;
5;20240331;1;LIM_312570;;;;2;;;;
5;20240331;1;LIM_312571;;;;2;;;;
5;20240331;1;LIM_312572;;;;2;;;;
5;20240331;1;LIM_312573;;;;2;;;;
5;20240331;1;LIM_312574;;;;2;;;;
5;20240331;1;LIM_312575;;;;2;;;;
5;20240331;1;LIM_312576;;;;2;;;;
5;20240331;1;LIM_312578;;;;2;;;;
5;20240331;1;LIM_312579;;;;2;;;;
5;20240331;1;LIM_312580;;;;2;;;;
5;20240331;1;LIM_312582;;;;2;;;;
5;20240331;1;LIM_312583;;;;2;;;;
5;20240331;1;LIM_312584;;;;2;;;;
5;20240331;1;LIM_312585;;;;2;;;;
5;20240331;1;LIM_312586;;;;2;;;;
5;20240331;1;LIM_312588;;;;2;;;;
5;20240331;1;LIM_312589;;;;2;;;;
5;20240331;1;LIM_312590;;;;2;;;;
5;20240331;1;LIM_312591;;;;2;;;;
5;20240331;1;LIM_312593;;;;2;;;;
5;20240331;1;LIM_312594;;;;2;;;;
5;20240331;1;LIM_312595;;;;2;;;;
5;20240331;1;LIM_312597;;;;2;;;;
5;20240331;1;LIM_312598;;;;2;;;;
5;20240331;1;LIM_312599;;;;2;;;;
5;20240331;1;LIM_312600;;;;2;;;;
5;20240331;1;LIM_312601;;;;2;;;;
5;20240331;1;LIM_312603;;;;2;;;;
5;20240331;1;LIM_312604;;;;2;;;;
5;20240331;1;LIM_312606;;;;2;;;;
5;20240331;1;LIM_312608;;;;2;;;;
5;20240331;1;LIM_312609;;;;2;;;;
5;20240331;1;LIM_312610;;;;2;;;;
5;20240331;1;LIM_312611;;;;2;;;;
5;20240331;1;LIM_312612;;;;2;;;;
5;20240331;1;LIM_312613;;;;2;;;;
5;20240331;1;LIM_312614;;;;2;;;;
5;20240331;1;LIM_312615;;;;2;;;;
5;20240331;1;LIM_312616;;;;2;;;;
5;20240331;1;LIM_312617;;;;2;;;;
5;20240331;1;LIM_312618;;;;2;;;;
5;20240331;1;LIM_312619;;;;2;;;;
5;20240331;1;LIM_312621;;;;2;;;;
5;20240331;1;LIM_312622;;;;2;;;;
5;20240331;1;LIM_312623;;;;2;;;;
5;20240331;1;LIM_312624;;;;2;;;;
5;20240331;1;LIM_312625;;;;2;;;;
5;20240331;1;LIM_312626;;;;2;;;;
5;20240331;1;LIM_312627;;;;2;;;;
5;20240331;1;LIM_312628;;;;2;;;;
5;20240331;1;LIM_312629;;;;2;;;;
5;20240331;1;LIM_312630;;;;2;;;;
5;20240331;1;LIM_312631;;;;2;;;;
5;20240331;1;LIM_312632;;;;2;;;;
5;20240331;1;LIM_312633;;;;2;;;;
5;20240331;1;LIM_312634;;;;2;;;;
5;20240331;1;LIM_312635;;;;2;;;;
5;20240331;1;LIM_312636;;;;2;;;;
5;20240331;1;LIM_312639;;;;2;;;;
5;20240331;1;LIM_312640;;;;2;;;;
5;20240331;1;LIM_312641;;;;2;;;;
5;20240331;1;LIM_312642;;;;2;;;;
5;20240331;1;LIM_312644;;;;2;;;;
5;20240331;1;LIM_312645;;;;2;;;;
5;20240331;1;LIM_312647;;;;2;;;;
5;20240331;1;LIM_312648;;;;2;;;;
5;20240331;1;LIM_312649;;;;2;;;;
5;20240331;1;LIM_312650;;;;2;;;;
5;20240331;1;LIM_312651;;;;2;;;;
5;20240331;1;LIM_312652;;;;2;;;;
5;20240331;1;LIM_312654;;;;2;;;;
5;20240331;1;LIM_312655;;;;2;;;;
5;20240331;1;LIM_312656;;;;2;;;;
5;20240331;1;LIM_312657;;;;2;;;;
5;20240331;1;LIM_312658;;;;2;;;;
5;20240331;1;LIM_312659;;;;2;;;;
5;20240331;1;LIM_312661;;;;2;;;;
5;20240331;1;LIM_312662;;;;2;;;;
5;20240331;1;LIM_312663;;;;2;;;;
5;20240331;1;LIM_312665;;;;2;;;;
5;20240331;1;LIM_312666;;;;2;;;;
5;20240331;1;LIM_312667;;;;2;;;;
5;20240331;1;LIM_312668;;;;2;;;;
5;20240331;1;LIM_312669;;;;2;;;;
5;20240331;1;LIM_312670;;;;2;;;;
5;20240331;1;LIM_312671;;;;2;;;;
5;20240331;1;LIM_312672;;;;2;;;;
5;20240331;1;LIM_312673;;;;2;;;;
5;20240331;1;LIM_312674;;;;2;;;;
5;20240331;1;LIM_312675;;;;2;;;;
5;20240331;1;LIM_312676;;;;2;;;;
5;20240331;1;LIM_312677;;;;2;;;;
5;20240331;1;LIM_312679;;;;2;;;;
5;20240331;1;LIM_312680;;;;2;;;;
5;20240331;1;LIM_312681;;;;2;;;;
5;20240331;1;LIM_312683;;;;2;;;;
5;20240331;1;LIM_312685;;;;2;;;;
5;20240331;1;LIM_312686;;;;2;;;;
5;20240331;1;LIM_312687;;;;2;;;;
5;20240331;1;LIM_312688;;;;2;;;;
5;20240331;1;LIM_312689;;;;2;;;;
5;20240331;1;LIM_312691;;;;2;;;;
5;20240331;1;LIM_312692;;;;2;;;;
5;20240331;1;LIM_312693;;;;2;;;;
5;20240331;1;LIM_312694;;;;2;;;;
5;20240331;1;LIM_312695;;;;2;;;;
5;20240331;1;LIM_312697;;;;2;;;;
5;20240331;1;LIM_312698;;;;2;;;;
5;20240331;1;LIM_312699;;;;2;;;;
5;20240331;1;LIM_312700;;;;2;;;;
5;20240331;1;LIM_312702;;;;2;;;;
5;20240331;1;LIM_312703;;;;2;;;;
5;20240331;1;LIM_312705;;;;2;;;;
5;20240331;1;LIM_312706;;;;2;;;;
5;20240331;1;LIM_312707;;;;2;;;;
5;20240331;1;LIM_312708;;;;2;;;;
5;20240331;1;LIM_312709;;;;2;;;;
5;20240331;1;LIM_312710;;;;2;;;;
5;20240331;1;LIM_312711;;;;2;;;;
5;20240331;1;LIM_312712;;;;2;;;;
5;20240331;1;LIM_312713;;;;2;;;;
5;20240331;1;LIM_312714;;;;2;;;;
5;20240331;1;LIM_312715;;;;2;;;;
5;20240331;1;LIM_312716;;;;2;;;;
5;20240331;1;LIM_312717;;;;2;;;;
5;20240331;1;LIM_312718;;;;2;;;;
5;20240331;1;LIM_312720;;;;2;;;;
5;20240331;1;LIM_312722;;;;2;;;;
5;20240331;1;LIM_312723;;;;2;;;;
5;20240331;1;LIM_312724;;;;2;;;;
5;20240331;1;LIM_312725;;;;2;;;;
5;20240331;1;LIM_312727;;;;2;;;;
5;20240331;1;LIM_312728;;;;2;;;;
5;20240331;1;LIM_312729;;;;2;;;;
5;20240331;1;LIM_312730;;;;2;;;;
5;20240331;1;LIM_312731;;;;2;;;;
5;20240331;1;LIM_312732;;;;2;;;;
5;20240331;1;LIM_312733;;;;2;;;;
5;20240331;1;LIM_312735;;;;2;;;;
5;20240331;1;LIM_312736;;;;2;;;;
5;20240331;1;LIM_312737;;;;2;;;;
5;20240331;1;LIM_312738;;;;2;;;;
5;20240331;1;LIM_312739;;;;2;;;;
5;20240331;1;LIM_312740;;;;2;;;;
5;20240331;1;LIM_312741;;;;2;;;;
5;20240331;1;LIM_312742;;;;2;;;;
5;20240331;1;LIM_312745;;;;2;;;;
5;20240331;1;LIM_312746;;;;2;;;;
5;20240331;1;LIM_312747;;;;2;;;;
5;20240331;1;LIM_312748;;;;2;;;;
5;20240331;1;LIM_312750;;;;2;;;;
5;20240331;1;LIM_312751;;;;2;;;;
5;20240331;1;LIM_312752;;;;2;;;;
5;20240331;1;LIM_312753;;;;2;;;;
5;20240331;1;LIM_312756;;;;2;;;;
5;20240331;1;LIM_312757;;;;2;;;;
5;20240331;1;LIM_312758;;;;2;;;;
5;20240331;1;LIM_312760;;;;2;;;;
5;20240331;1;LIM_312761;;;;2;;;;
5;20240331;1;LIM_312762;;;;2;;;;
5;20240331;1;LIM_312763;;;;2;;;;
5;20240331;1;LIM_312764;;;;2;;;;
5;20240331;1;LIM_312765;;;;2;;;;
5;20240331;1;LIM_312766;;;;2;;;;
5;20240331;1;LIM_312767;;;;2;;;;
5;20240331;1;LIM_312768;;;;2;;;;
5;20240331;1;LIM_312770;;;;2;;;;
5;20240331;1;LIM_312771;;;;2;;;;
5;20240331;1;LIM_312772;;;;2;;;;
5;20240331;1;LIM_312773;;;;2;;;;
5;20240331;1;LIM_312774;;;;2;;;;
5;20240331;1;LIM_312775;;;;2;;;;
5;20240331;1;LIM_312777;;;;2;;;;
5;20240331;1;LIM_312778;;;;2;;;;
5;20240331;1;LIM_312779;;;;2;;;;
5;20240331;1;LIM_312780;;;;2;;;;
5;20240331;1;LIM_312782;;;;2;;;;
5;20240331;1;LIM_312783;;;;2;;;;
5;20240331;1;LIM_312784;;;;2;;;;
5;20240331;1;LIM_312785;;;;2;;;;
5;20240331;1;LIM_312786;;;;2;;;;
5;20240331;1;LIM_312787;;;;2;;;;
5;20240331;1;LIM_312788;;;;2;;;;
5;20240331;1;LIM_312789;;;;2;;;;
5;20240331;1;LIM_312790;;;;2;;;;
5;20240331;1;LIM_312791;;;;2;;;;
5;20240331;1;LIM_312792;;;;2;;;;
5;20240331;1;LIM_312793;;;;2;;;;
5;20240331;1;LIM_312794;;;;2;;;;
5;20240331;1;LIM_312796;;;;2;;;;
5;20240331;1;LIM_312797;;;;2;;;;
5;20240331;1;LIM_312798;;;;2;;;;
5;20240331;1;LIM_312799;;;;2;;;;
5;20240331;1;LIM_312801;;;;2;;;;
5;20240331;1;LIM_312802;;;;2;;;;
5;20240331;1;LIM_312803;;;;2;;;;
5;20240331;1;LIM_312804;;;;2;;;;
5;20240331;1;LIM_312805;;;;2;;;;
5;20240331;1;LIM_312806;;;;2;;;;
5;20240331;1;LIM_312807;;;;2;;;;
5;20240331;1;LIM_312808;;;;2;;;;
5;20240331;1;LIM_312809;;;;2;;;;
5;20240331;1;LIM_312810;;;;2;;;;
5;20240331;1;LIM_312811;;;;2;;;;
5;20240331;1;LIM_312812;;;;2;;;;
5;20240331;1;LIM_312813;;;;2;;;;
5;20240331;1;LIM_312814;;;;2;;;;
5;20240331;1;LIM_312816;;;;2;;;;
5;20240331;1;LIM_312817;;;;2;;;;
5;20240331;1;LIM_312819;;;;2;;;;
5;20240331;1;LIM_312820;;;;2;;;;
5;20240331;1;LIM_312821;;;;2;;;;
5;20240331;1;LIM_312822;;;;2;;;;
5;20240331;1;LIM_312824;;;;2;;;;
5;20240331;1;LIM_312825;;;;2;;;;
5;20240331;1;LIM_312827;;;;2;;;;
5;20240331;1;LIM_312828;;;;2;;;;
5;20240331;1;LIM_312829;;;;2;;;;
5;20240331;1;LIM_312830;;;;2;;;;
5;20240331;1;LIM_312831;;;;2;;;;
5;20240331;1;LIM_312832;;;;2;;;;
5;20240331;1;LIM_312834;;;;2;;;;
5;20240331;1;LIM_312835;;;;2;;;;
5;20240331;1;LIM_312836;;;;2;;;;
5;20240331;1;LIM_312837;;;;2;;;;
5;20240331;1;LIM_312838;;;;2;;;;
5;20240331;1;LIM_312839;;;;2;;;;
5;20240331;1;LIM_312840;;;;2;;;;
5;20240331;1;LIM_312841;;;;2;;;;
5;20240331;1;LIM_312842;;;;2;;;;
5;20240331;1;LIM_312843;;;;2;;;;
5;20240331;1;LIM_312844;;;;2;;;;
5;20240331;1;LIM_312845;;;;2;;;;
5;20240331;1;LIM_312846;;;;2;;;;
5;20240331;1;LIM_312847;;;;2;;;;
5;20240331;1;LIM_312849;;;;2;;;;
5;20240331;1;LIM_312850;;;;2;;;;
5;20240331;1;LIM_312851;;;;2;;;;
5;20240331;1;LIM_312852;;;;2;;;;
5;20240331;1;LIM_312853;;;;2;;;;
5;20240331;1;LIM_312854;;;;2;;;;
5;20240331;1;LIM_312855;;;;2;;;;
5;20240331;1;LIM_312857;;;;2;;;;
5;20240331;1;LIM_312858;;;;2;;;;
5;20240331;1;LIM_312859;;;;2;;;;
5;20240331;1;LIM_312860;;;;2;;;;
5;20240331;1;LIM_312861;;;;2;;;;
5;20240331;1;LIM_312862;;;;2;;;;
5;20240331;1;LIM_312863;;;;2;;;;
5;20240331;1;LIM_312864;;;;2;;;;
5;20240331;1;LIM_312865;;;;2;;;;
5;20240331;1;LIM_312866;;;;2;;;;
5;20240331;1;LIM_312867;;;;2;;;;
5;20240331;1;LIM_312868;;;;2;;;;
5;20240331;1;LIM_312869;;;;2;;;;
5;20240331;1;LIM_312870;;;;2;;;;
5;20240331;1;LIM_312872;;;;2;;;;
5;20240331;1;LIM_312873;;;;2;;;;
5;20240331;1;LIM_312874;;;;2;;;;
5;20240331;1;LIM_312876;;;;2;;;;
5;20240331;1;LIM_312878;;;;2;;;;
5;20240331;1;LIM_312879;;;;2;;;;
5;20240331;1;LIM_312880;;;;2;;;;
5;20240331;1;LIM_312881;;;;2;;;;
5;20240331;1;LIM_312882;;;;2;;;;
5;20240331;1;LIM_312883;;;;2;;;;
5;20240331;1;LIM_312884;;;;2;;;;
5;20240331;1;LIM_312885;;;;2;;;;
5;20240331;1;LIM_312886;;;;2;;;;
5;20240331;1;LIM_312887;;;;2;;;;
5;20240331;1;LIM_312888;;;;2;;;;
5;20240331;1;LIM_312889;;;;2;;;;
5;20240331;1;LIM_312890;;;;2;;;;
5;20240331;1;LIM_312891;;;;2;;;;
5;20240331;1;LIM_312892;;;;2;;;;
5;20240331;1;LIM_312894;;;;2;;;;
5;20240331;1;LIM_312895;;;;2;;;;
5;20240331;1;LIM_312896;;;;2;;;;
5;20240331;1;LIM_312897;;;;2;;;;
5;20240331;1;LIM_312898;;;;2;;;;
5;20240331;1;LIM_312899;;;;2;;;;
5;20240331;1;LIM_312901;;;;2;;;;
5;20240331;1;LIM_312902;;;;2;;;;
5;20240331;1;LIM_312903;;;;2;;;;
5;20240331;1;LIM_312904;;;;2;;;;
5;20240331;1;LIM_312905;;;;2;;;;
5;20240331;1;LIM_312906;;;;2;;;;
5;20240331;1;LIM_312907;;;;2;;;;
5;20240331;1;LIM_312908;;;;2;;;;
5;20240331;1;LIM_312909;;;;2;;;;
5;20240331;1;LIM_312910;;;;2;;;;
5;20240331;1;LIM_312911;;;;2;;;;
5;20240331;1;LIM_312912;;;;2;;;;
5;20240331;1;LIM_312913;;;;2;;;;
5;20240331;1;LIM_312914;;;;2;;;;
5;20240331;1;LIM_312915;;;;2;;;;
5;20240331;1;LIM_312916;;;;2;;;;
5;20240331;1;LIM_312917;;;;2;;;;
5;20240331;1;LIM_312918;;;;2;;;;
5;20240331;1;LIM_312919;;;;2;;;;
5;20240331;1;LIM_312920;;;;2;;;;
5;20240331;1;LIM_312922;;;;2;;;;
5;20240331;1;LIM_312923;;;;2;;;;
5;20240331;1;LIM_312924;;;;2;;;;
5;20240331;1;LIM_312925;;;;2;;;;
5;20240331;1;LIM_312926;;;;2;;;;
5;20240331;1;LIM_312927;;;;2;;;;
5;20240331;1;LIM_312928;;;;2;;;;
5;20240331;1;LIM_312929;;;;2;;;;
5;20240331;1;LIM_312930;;;;2;;;;
5;20240331;1;LIM_312932;;;;2;;;;
5;20240331;1;LIM_312933;;;;2;;;;
5;20240331;1;LIM_312934;;;;2;;;;
5;20240331;1;LIM_312936;;;;2;;;;
5;20240331;1;LIM_312937;;;;2;;;;
5;20240331;1;LIM_312939;;;;2;;;;
5;20240331;1;LIM_312940;;;;2;;;;
5;20240331;1;LIM_312941;;;;2;;;;
5;20240331;1;LIM_312942;;;;2;;;;
5;20240331;1;LIM_312944;;;;2;;;;
5;20240331;1;LIM_312946;;;;2;;;;
5;20240331;1;LIM_312947;;;;2;;;;
5;20240331;1;LIM_312948;;;;2;;;;
5;20240331;1;LIM_312949;;;;2;;;;
5;20240331;1;LIM_312950;;;;2;;;;
5;20240331;1;LIM_312951;;;;2;;;;
5;20240331;1;LIM_312952;;;;2;;;;
5;20240331;1;LIM_312953;;;;2;;;;
5;20240331;1;LIM_312954;;;;2;;;;
5;20240331;1;LIM_312955;;;;2;;;;
5;20240331;1;LIM_312957;;;;2;;;;
5;20240331;1;LIM_312958;;;;2;;;;
5;20240331;1;LIM_490001;;;;2;;;;
5;20240331;1;LIM_490013;;;;2;;;;
5;20240331;1;LIM_490017;;;;2;;;;
5;20240331;1;LIM_490024;;;;2;;;;
5;20240331;1;LIM_490027;;;;2;;;;
5;20240331;1;LIM_490046;;;;2;;;;
5;20240331;1;LIM_490054;;;;2;;;;
5;20240331;1;LIM_490069;;;;2;;;;
5;20240331;1;LIM_490072;;;;2;;;;
5;20240331;1;LIM_490074;;;;2;;;;
5;20240331;1;LIM_490075;;;;2;;;;
5;20240331;1;LIM_490079;;;;2;;;;
5;20240331;1;LIM_490080;;;;2;;;;
5;20240331;1;LIM_490088;;;;2;;;;
5;20240331;1;LIM_490100;;;;2;;;;
5;20240331;1;LIM_490108;;;;2;;;;
5;20240331;1;LIM_490122;;;;2;;;;
5;20240331;1;LIM_490201;;;;2;;;;
5;20240331;1;LIM_490203;;;;2;;;;
5;20240331;1;LIM_490205;;;;2;;;;
5;20240331;1;LIM_490206;;;;2;;;;
5;20240331;1;LIM_490208;;;;2;;;;
5;20240331;1;LIM_490209;;;;2;;;;
5;20240331;1;LIM_490210;;;;2;;;;
5;20240331;1;LIM_490211;;;;2;;;;
5;20240331;1;LIM_490212;;;;2;;;;
5;20240331;1;LIM_490213;;;;2;;;;
5;20240331;1;LIM_490214;;;;2;;;;
5;20240331;1;LIM_490216;;;;2;;;;
5;20240331;1;LIM_490217;;;;2;;;;
5;20240331;1;LIM_490218;;;;2;;;;
5;20240331;1;LIM_490219;;;;2;;;;
5;20240331;1;LIM_490220;;;;2;;;;
5;20240331;1;LIM_490221;;;;2;;;;
5;20240331;1;LIM_490223;;;;2;;;;
5;20240331;1;LIM_490224;;;;2;;;;
5;20240331;1;LIM_490225;;;;2;;;;
5;20240331;1;LIM_490228;;;;2;;;;
5;20240331;1;LIM_490229;;;;2;;;;
5;20240331;1;LIM_490230;;;;2;;;;
5;20240331;1;LIM_490232;;;;2;;;;
5;20240331;1;LIM_490233;;;;2;;;;
5;20240331;1;LIM_490234;;;;2;;;;
5;20240331;1;LIM_490235;;;;2;;;;
5;20240331;1;LIM_490236;;;;2;;;;
5;20240331;1;LIM_490237;;;;2;;;;
5;20240331;1;LIM_490238;;;;2;;;;
5;20240331;1;LIM_490240;;;;2;;;;
5;20240331;1;LIM_490241;;;;2;;;;
5;20240331;1;LIM_490242;;;;2;;;;
5;20240331;1;LIM_490243;;;;2;;;;
5;20240331;1;LIM_490244;;;;2;;;;
5;20240331;1;LIM_490245;;;;2;;;;
5;20240331;1;LIM_490247;;;;2;;;;
5;20240331;1;LIM_490248;;;;2;;;;
5;20240331;1;LIM_490249;;;;2;;;;
5;20240331;1;LIM_490250;;;;2;;;;
5;20240331;1;LIM_490251;;;;2;;;;
5;20240331;1;LIM_490252;;;;2;;;;
5;20240331;1;LIM_490253;;;;2;;;;
5;20240331;1;LIM_490256;;;;2;;;;
5;20240331;1;LIM_490257;;;;2;;;;
5;20240331;1;LIM_490259;;;;2;;;;
5;20240331;1;LIM_490260;;;;2;;;;
5;20240331;1;LIM_490262;;;;2;;;;
5;20240331;1;LIM_490263;;;;2;;;;
5;20240331;1;LIM_490264;;;;2;;;;
5;20240331;1;LIM_490265;;;;2;;;;
5;20240331;1;LIM_490501;;;;2;;;;
5;20240331;1;LIM_490504;;;;2;;;;
5;20240331;1;LIM_490517;;;;2;;;;
5;20240331;1;LIM_490519;;;;2;;;;
5;20240331;1;LIM_490533;;;;2;;;;
5;20240331;1;LIM_490535;;;;2;;;;
5;20240331;1;LIM_490549;;;;2;;;;
5;20240331;1;LIM_490556;;;;2;;;;
5;20240331;1;LIM_490557;;;;2;;;;
5;20240331;1;LIM_490558;;;;2;;;;
5;20240331;1;LIM_490559;;;;2;;;;
5;20240331;1;LIM_490565;;;;2;;;;
5;20240331;1;LIM_490566;;;;2;;;;
5;20240331;1;LIM_490574;;;;2;;;;
5;20240331;1;LIM_490576;;;;2;;;;
5;20240331;1;LIM_490578;;;;2;;;;
5;20240331;1;LIM_490581;;;;2;;;;
5;20240331;1;LIM_490583;;;;2;;;;
5;20240331;1;LIM_490587;;;;2;;;;
5;20240331;1;LIM_490588;;;;2;;;;
5;20240331;1;LIM_490589;;;;2;;;;
5;20240331;1;LIM_490594;;;;2;;;;
5;20240331;1;LIM_490595;;;;2;;;;
5;20240331;1;LIM_490596;;;;2;;;;
5;20240331;1;LIM_490605;;;;2;;;;
5;20240331;1;LIM_490606;;;;2;;;;
5;20240331;1;LIM_490607;;;;2;;;;
5;20240331;1;LIM_490615;;;;2;;;;
5;20240331;1;LIM_490617;;;;2;;;;
5;20240331;1;LIM_490619;;;;2;;;;
5;20240331;1;LIM_490621;;;;2;;;;
5;20240331;1;LIM_490630;;;;2;;;;
5;20240331;1;LIM_490632;;;;2;;;;
5;20240331;1;LIM_490634;;;;2;;;;
5;20240331;1;LIM_490638;;;;2;;;;
5;20240331;1;LIM_490642;;;;2;;;;
5;20240331;1;LIM_490644;;;;2;;;;
5;20240331;1;LIM_490646;;;;2;;;;
5;20240331;1;LIM_490647;;;;2;;;;
5;20240331;1;LIM_490649;;;;2;;;;
5;20240331;1;LIM_490650;;;;2;;;;
5;20240331;1;LIM_490653;;;;2;;;;
5;20240331;1;LIM_490656;;;;2;;;;
5;20240331;1;LIM_490659;;;;2;;;;
5;20240331;1;LIM_490661;;;;2;;;;
5;20240331;1;LIM_490667;;;;2;;;;
5;20240331;1;LIM_490669;;;;2;;;;
5;20240331;1;LIM_490670;;;;2;;;;
5;20240331;1;LIM_490673;;;;2;;;;
5;20240331;1;LIM_490678;;;;2;;;;
5;20240331;1;LIM_490685;;;;2;;;;
5;20240331;1;LIM_490686;;;;2;;;;
5;20240331;1;LIM_490688;;;;2;;;;
5;20240331;1;LIM_490693;;;;2;;;;
5;20240331;1;LIM_490696;;;;2;;;;
5;20240331;1;LIM_490699;;;;2;;;;
5;20240331;1;LIM_490705;;;;2;;;;
5;20240331;1;LIM_490706;;;;2;;;;
5;20240331;1;LIM_490712;;;;2;;;;
5;20240331;1;LIM_490713;;;;2;;;;
5;20240331;1;LIM_490714;;;;2;;;;
5;20240331;1;LIM_490716;;;;2;;;;
5;20240331;1;LIM_490717;;;;2;;;;
5;20240331;1;LIM_490718;;;;2;;;;
5;20240331;1;LIM_490719;;;;2;;;;
5;20240331;1;LIM_490720;;;;2;;;;
5;20240331;1;LIM_490721;;;;2;;;;
5;20240331;1;LIM_490722;;;;2;;;;
5;20240331;1;LIM_490728;;;;2;;;;
5;20240331;1;LIM_490730;;;;2;;;;
5;20240331;1;LIM_490747;;;;2;;;;
5;20240331;1;LIM_490749;;;;2;;;;
5;20240331;1;LIM_490765;;;;2;;;;
5;20240331;1;LIM_490775;;;;2;;;;
5;20240331;1;LIM_490776;;;;2;;;;
5;20240331;1;LIM_490778;;;;2;;;;
5;20240331;1;LIM_490780;;;;2;;;;
5;20240331;1;LIM_490784;;;;2;;;;
5;20240331;1;LIM_490785;;;;2;;;;
5;20240331;1;LIM_490786;;;;2;;;;
5;20240331;1;LIM_490787;;;;2;;;;
5;20240331;1;LIM_490801;;;;2;;;;
5;20240331;1;LIM_490803;;;;2;;;;
5;20240331;1;LIM_490804;;;;2;;;;
5;20240331;1;LIM_490812;;;;2;;;;
5;20240331;1;LIM_490813;;;;2;;;;
5;20240331;1;LIM_490814;;;;2;;;;
5;20240331;1;LIM_490820;;;;2;;;;
5;20240331;1;LIM_490824;;;;2;;;;
5;20240331;1;LIM_490827;;;;2;;;;
5;20240331;1;LIM_490828;;;;2;;;;
5;20240331;1;LIM_490830;;;;2;;;;
5;20240331;1;LIM_490836;;;;2;;;;
5;20240331;1;LIM_490841;;;;2;;;;
5;20240331;1;LIM_490848;;;;2;;;;
5;20240331;1;LIM_490850;;;;2;;;;
5;20240331;1;LIM_490851;;;;2;;;;
5;20240331;1;LIM_490854;;;;2;;;;
5;20240331;1;LIM_490858;;;;2;;;;
5;20240331;1;LIM_490863;;;;2;;;;
5;20240331;1;LIM_490864;;;;2;;;;
5;20240331;1;LIM_490868;;;;2;;;;
5;20240331;1;LIM_490869;;;;2;;;;
5;20240331;1;LIM_490870;;;;2;;;;
5;20240331;1;LIM_490872;;;;2;;;;
5;20240331;1;LIM_490874;;;;2;;;;
5;20240331;1;LIM_490875;;;;2;;;;
5;20240331;1;LIM_490877;;;;2;;;;
5;20240331;1;LIM_490878;;;;2;;;;
5;20240331;1;LIM_490880;;;;2;;;;
5;20240331;1;LIM_490882;;;;2;;;;
5;20240331;1;LIM_490884;;;;2;;;;
5;20240331;1;LIM_490885;;;;2;;;;
5;20240331;1;LIM_490888;;;;2;;;;
5;20240331;1;LIM_490891;;;;2;;;;
5;20240331;1;LIM_490893;;;;2;;;;
5;20240331;1;LIM_490895;;;;2;;;;
5;20240331;1;LIM_490896;;;;2;;;;
5;20240331;1;LIM_490903;;;;2;;;;
5;20240331;1;LIM_490904;;;;2;;;;
5;20240331;1;LIM_491141;;;;2;;;;
5;20240331;1;LIM_491149;;;;2;;;;
5;20240331;1;LIM_491218;;;;2;;;;
5;20240331;1;LIM_491302;;;;2;;;;
5;20240331;1;LIM_491305;;;;2;;;;
5;20240331;1;LIM_491336;;;;2;;;;
5;20240331;1;LIM_491342;;;;2;;;;
5;20240331;1;LIM_491343;;;;2;;;;
5;20240331;1;LIM_491351;;;;2;;;;
5;20240331;1;LIM_491352;;;;2;;;;
5;20240331;1;LIM_491354;;;;2;;;;
5;20240331;1;LIM_491357;;;;2;;;;
5;20240331;1;LIM_491364;;;;2;;;;
5;20240331;1;LIM_491365;;;;2;;;;
5;20240331;1;LIM_491367;;;;2;;;;
5;20240331;1;LIM_491369;;;;2;;;;
5;20240331;1;LIM_491371;;;;2;;;;
5;20240331;1;LIM_491376;;;;2;;;;
5;20240331;1;LIM_491378;;;;2;;;;
