STATUS;VALID_ON;LOT_TYPE_FK;IDE_POSITION_REF;CDE_C013;DTE_END_PROT;PRD_PRODUCT;AUDIT_INFO
5;20240331;1;POS_1012546_HI_01;;01/11/2054;;
5;20240331;1;POS_1012547_HI_01;;01/12/2047;;
5;20240331;1;POS_1012548_HI_01;;01/12/2047;;
5;20240331;1;POS_1012548_HI_02;;01/12/2047;;
5;20240331;1;POS_1012549_HI_01;;01/11/2049;;
5;20240331;1;POS_1012549_HI_02;;01/11/2049;;
5;20240331;1;POS_1012550_HI_01;;01/12/2025;;
5;20240331;1;POS_1012551_HI_01;;01/12/2047;;
5;20240331;1;POS_1012551_HI_02;;01/12/2047;;
5;20240331;1;POS_1012552_HI_01;;01/12/2024;;
5;20240331;1;POS_1012552_HI_02;;01/12/2024;;
5;20240331;1;POS_1012553_HI_01;;01/12/2027;;
5;20240331;1;POS_1012554_HI_01;;01/12/2032;;
5;20240331;1;POS_1012555_HI_01;;01/12/2032;;
5;20240331;1;POS_1012556_HI_01;;01/12/2042;;
5;20240331;1;POS_1012558_HI_01;;01/12/2027;;
5;20240331;1;POS_1012558_HI_02;;01/12/2027;;
5;20240331;1;POS_1012559_HI_01;;01/12/2027;;
5;20240331;1;POS_1012560_HI_01;;01/01/2025;;
5;20240331;1;POS_1012561_HI_01;;01/12/2052;;
5;20240331;1;POS_1012562_HI_01;;01/12/2034;;
5;20240331;1;POS_1012564_HI_01;;01/12/2047;;
5;20240331;1;POS_1012565_HI_01;;01/12/2032;;
5;20240331;1;POS_1012566_HI_01;;01/12/2027;;
5;20240331;1;POS_1012567_HI_01;;01/12/2052;;
5;20240331;1;POS_1012567_HI_02;;01/12/2052;;
5;20240331;1;POS_1012568_HI_01;;01/12/2032;;
5;20240331;1;POS_1012568_HI_02;;01/12/2032;;
5;20240331;1;POS_1012569_HI_01;;01/12/2042;;
5;20240331;1;POS_1012570_HI_01;;01/01/2043;;
5;20240331;1;POS_1012571_HI_01;;01/12/2032;;
5;20240331;1;POS_1012572_HI_01;;01/12/2042;;
5;20240331;1;POS_1012573_HI_01;;01/12/2032;;
5;20240331;1;POS_1012574_HI_01;;01/12/2037;;
5;20240331;1;POS_1012575_HI_01;;01/12/2027;;
5;20240331;1;POS_1012576_HI_01;;01/12/2042;;
5;20240331;1;POS_1012578_HI_01;;01/06/2053;;
5;20240331;1;POS_1012578_HI_02;;01/06/2053;;
5;20240331;1;POS_1012579_HI_01;;01/12/2052;;
5;20240331;1;POS_1012580_HI_01;;01/01/2025;;
5;20240331;1;POS_1012580_HI_02;;01/01/2025;;
5;20240331;1;POS_1012580_HI_03;;01/01/2025;;
5;20240331;1;POS_1012580_HI_05;;01/01/2025;;
5;20240331;1;POS_1012580_HI_06;;01/01/2025;;
5;20240331;1;POS_1012581_HI_01;;01/12/2047;;
5;20240331;1;POS_1012582_HI_01;;01/12/2042;;
5;20240331;1;POS_1012583_HI_01;;01/12/2032;;
5;20240331;1;POS_1012584_HI_01;;01/12/2047;;
5;20240331;1;POS_1012585_HI_01;;01/12/2047;;
5;20240331;1;POS_1012586_HI_01;;01/12/2032;;
5;20240331;1;POS_1012587_HI_01;;01/12/2042;;
5;20240331;1;POS_1012588_HI_01;;01/11/2044;;
5;20240331;1;POS_1012589_HI_01;;01/12/2042;;
5;20240331;1;POS_1012590_HI_01;;01/12/2032;;
5;20240331;1;POS_1012591_HI_01;;01/12/2047;;
5;20240331;1;POS_1012592_HI_01;;01/12/2047;;
5;20240331;1;POS_1012593_HI_01;;01/12/2037;;
5;20240331;1;POS_1012594_HI_01;;01/12/2042;;
5;20240331;1;POS_1012595_HI_01;;01/12/2047;;
5;20240331;1;POS_1012596_HI_01;;01/01/2033;;
5;20240331;1;POS_1012596_HI_02;;01/01/2033;;
5;20240331;1;POS_1012597_HI_01;;01/12/2042;;
5;20240331;1;POS_1012598_HI_01;;01/12/2047;;
5;20240331;1;POS_1012600_HI_01;;21/12/2025;;
5;20240331;1;POS_1012601_HI_01;;01/12/2032;;
5;20240331;1;POS_1012602_HI_01;;01/12/2047;;
5;20240331;1;POS_1012602_HI_02;;01/12/2047;;
5;20240331;1;POS_1012604_HI_01;;01/12/2032;;
5;20240331;1;POS_1012605_HI_01;;01/12/2047;;
5;20240331;1;POS_1012606_HI_01;;01/12/2027;;
5;20240331;1;POS_1012607_HI_01;;01/12/2037;;
5;20240331;1;POS_1012608_HI_01;;01/12/2037;;
5;20240331;1;POS_1012609_HI_01;;01/12/2042;;
5;20240331;1;POS_1012610_HI_01;;01/11/2054;;
5;20240331;1;POS_1012611_HI_02;;01/12/2042;;
5;20240331;1;POS_1012612_HI_01;;01/11/2049;;
5;20240331;1;POS_1012612_HI_02;;01/11/2049;;
5;20240331;1;POS_1012612_HI_03;;01/11/2049;;
5;20240331;1;POS_1012613_HI_01;;01/12/2047;;
5;20240331;1;POS_1012615_HI_01;;01/12/2037;;
5;20240331;1;POS_1012616_HI_01;;01/12/2032;;
5;20240331;1;POS_1012617_HI_01;;01/12/2052;;
5;20240331;1;POS_1012618_HI_01;;01/12/2032;;
5;20240331;1;POS_1012619_HI_01;;01/01/2038;;
5;20240331;1;POS_1012620_HI_01;;01/12/2032;;
5;20240331;1;POS_1012621_HI_01;;01/12/2032;;
5;20240331;1;POS_1012622_HI_01;;01/12/2047;;
5;20240331;1;POS_1012623_HI_01;;01/12/2032;;
5;20240331;1;POS_1012624_HI_01;;01/12/2032;;
5;20240331;1;POS_1012625_HI_01;;01/12/2042;;
5;20240331;1;POS_1012626_HI_01;;01/12/2032;;
5;20240331;1;POS_1012627_HI_01;;01/12/2032;;
5;20240331;1;POS_1012628_HI_01;;01/12/2042;;
5;20240331;1;POS_1012630_HI_01;;01/01/2033;;
5;20240331;1;POS_1012632_HI_01;;01/01/2053;;
5;20240331;1;POS_1012633_HI_01;;01/01/2038;;
5;20240331;1;POS_1012634_HI_01;;01/01/2053;;
5;20240331;1;POS_1012635_HI_01;;01/01/2030;;
5;20240331;1;POS_1012637_HI_01;;01/12/2049;;
5;20240331;1;POS_1012638_HI_01;;01/01/2053;;
5;20240331;1;POS_1012639_HI_02;;01/01/2048;;
5;20240331;1;POS_1012640_HI_01;;01/02/2054;;
5;20240331;1;POS_1012641_HI_01;;01/12/2049;;
5;20240331;1;POS_1012641_HI_02;;01/12/2049;;
5;20240331;1;POS_1012642_HI_01;;01/01/2048;;
5;20240331;1;POS_1012643_HI_01;;01/01/2053;;
5;20240331;1;POS_1012644_HI_01;;01/01/2053;;
5;20240331;1;POS_1012645_HI_01;;01/01/2033;;
5;20240331;1;POS_1012645_HI_02;;01/01/2033;;
5;20240331;1;POS_1012645_HI_03;;01/01/2033;;
5;20240331;1;POS_1012646_HI_01;;01/01/2033;;
5;20240331;1;POS_1012646_HI_02;;01/01/2033;;
5;20240331;1;POS_1012646_HI_03;;01/01/2033;;
5;20240331;1;POS_1012646_HI_04;;01/01/2033;;
5;20240331;1;POS_1012646_HI_05;;01/01/2033;;
5;20240331;1;POS_1012647_HI_01;;01/01/2033;;
5;20240331;1;POS_1012649_HI_01;;01/01/2048;;
5;20240331;1;POS_1012650_HI_01;;01/01/2033;;
5;20240331;1;POS_1012651_HI_01;;01/01/2033;;
5;20240331;1;POS_1012652_HI_01;;01/01/2026;;
5;20240331;1;POS_1012652_HI_02;;01/01/2026;;
5;20240331;1;POS_1012654_HI_01;;01/01/2043;;
5;20240331;1;POS_1012655_HI_01;;01/01/2033;;
5;20240331;1;POS_1012656_HI_01;;01/01/2048;;
5;20240331;1;POS_1012658_HI_01;;18/01/2043;;
5;20240331;1;POS_1012660_HI_01;;01/12/2054;;
5;20240331;1;POS_1012660_HI_02;;01/12/2054;;
5;20240331;1;POS_1012660_HI_03;;01/12/2054;;
5;20240331;1;POS_1012660_HI_04;;01/12/2054;;
5;20240331;1;POS_1012661_HI_01;;01/01/2033;;
5;20240331;1;POS_1012662_HI_01;;01/01/2033;;
5;20240331;1;POS_1012663_HI_01;;01/01/2048;;
5;20240331;1;POS_1012663_HI_02;;01/01/2048;;
5;20240331;1;POS_1012664_HI_01;;01/01/2043;;
5;20240331;1;POS_1012664_HI_02;;01/01/2043;;
5;20240331;1;POS_1012665_HI_01;;01/01/2043;;
5;20240331;1;POS_1012666_HI_01;;01/01/2043;;
5;20240331;1;POS_1012667_HI_01;;01/01/2043;;
5;20240331;1;POS_1012668_HI_01;;01/01/2043;;
5;20240331;1;POS_1012668_HI_02;;01/01/2043;;
5;20240331;1;POS_1012669_HI_01;;01/01/2048;;
5;20240331;1;POS_1012670_HI_01;;01/01/2043;;
5;20240331;1;POS_1012670_HI_02;;01/01/2043;;
5;20240331;1;POS_1012671_HI_01;;01/01/2033;;
5;20240331;1;POS_1012671_HI_02;;01/01/2033;;
5;20240331;1;POS_1012672_HI_01;;01/01/2025;;
5;20240331;1;POS_1012673_HI_01;;01/01/2043;;
5;20240331;1;POS_1012674_HI_01;;01/01/2053;;
5;20240331;1;POS_1012674_HI_02;;01/01/2053;;
5;20240331;1;POS_1012675_HI_01;;01/01/2053;;
5;20240331;1;POS_1012676_HI_01;;01/01/2048;;
5;20240331;1;POS_1012676_HI_02;;01/01/2048;;
5;20240331;1;POS_1012677_HI_01;;01/01/2043;;
5;20240331;1;POS_1012677_HI_02;;01/01/2043;;
5;20240331;1;POS_1012678_HI_01;;01/01/2053;;
5;20240331;1;POS_1012679_HI_01;;01/03/2054;;
5;20240331;1;POS_1012681_HI_01;;01/01/2028;;
5;20240331;1;POS_1012681_HI_02;;01/01/2028;;
5;20240331;1;POS_1012682_HI_01;;01/01/2048;;
5;20240331;1;POS_1012683_HI_01;;01/01/2033;;
5;20240331;1;POS_1012684_HI_01;;01/01/2038;;
5;20240331;1;POS_1012685_HI_01;;01/01/2048;;
5;20240331;1;POS_1012685_HI_02;;01/01/2048;;
5;20240331;1;POS_1012686_HI_01;;01/02/2026;;
5;20240331;1;POS_1012688_HI_01;;01/12/2054;;
5;20240331;1;POS_1012689_HI_01;;01/01/2033;;
5;20240331;1;POS_1012689_HI_02;;01/01/2033;;
5;20240331;1;POS_1012690_HI_01;;01/01/2043;;
5;20240331;1;POS_1012691_HI_01;;01/01/2033;;
5;20240331;1;POS_1012692_HI_01;;01/01/2026;;
5;20240331;1;POS_1012694_HI_01;;01/01/2043;;
5;20240331;1;POS_1012695_HI_01;;01/01/2048;;
5;20240331;1;POS_1012696_HI_01;;01/01/2043;;
5;20240331;1;POS_1012697_HI_01;;01/01/2053;;
5;20240331;1;POS_1012697_HI_02;;01/01/2053;;
5;20240331;1;POS_1012697_HI_03;;01/01/2053;;
5;20240331;1;POS_1012698_HI_01;;01/01/2028;;
5;20240331;1;POS_1012698_HI_02;;01/01/2028;;
5;20240331;1;POS_1012699_HI_01;;01/01/2043;;
5;20240331;1;POS_1012699_HI_02;;01/01/2043;;
5;20240331;1;POS_1012700_HI_01;;01/01/2043;;
5;20240331;1;POS_1012701_HI_01;;01/01/2053;;
5;20240331;1;POS_1012702_HI_01;;01/01/2053;;
5;20240331;1;POS_1012702_HI_02;;01/01/2053;;
5;20240331;1;POS_1012703_HI_01;;01/02/2048;;
5;20240331;1;POS_1012703_HI_02;;01/02/2048;;
5;20240331;1;POS_1012704_HI_01;;01/02/2043;;
5;20240331;1;POS_1012705_HI_01;;01/02/2033;;
5;20240331;1;POS_1012706_HI_01;;01/03/2033;;
5;20240331;1;POS_1012707_HI_01;;01/02/2053;;
5;20240331;1;POS_1012707_HI_02;;01/02/2053;;
5;20240331;1;POS_1012708_HI_01;;01/02/2053;;
5;20240331;1;POS_1012709_HI_01;;01/02/2033;;
5;20240331;1;POS_1012710_HI_01;;01/02/2048;;
5;20240331;1;POS_1012713_HI_01;;01/02/2043;;
5;20240331;1;POS_1012714_HI_01;;01/02/2030;;
5;20240331;1;POS_1012715_HI_01;;01/02/2028;;
5;20240331;1;POS_1012716_HI_01;;01/02/2033;;
5;20240331;1;POS_1012717_HI_01;;01/02/2033;;
5;20240331;1;POS_1012718_HI_01;;01/02/2043;;
5;20240331;1;POS_1012719_HI_01;;01/02/2043;;
5;20240331;1;POS_1012719_HI_02;;01/02/2043;;
5;20240331;1;POS_1012720_HI_01;;01/02/2033;;
5;20240331;1;POS_1012720_HI_02;;01/02/2033;;
5;20240331;1;POS_1012721_HI_02;;01/02/2043;;
5;20240331;1;POS_1012722_HI_01;;01/02/2048;;
5;20240331;1;POS_1012723_HI_01;;01/02/2033;;
5;20240331;1;POS_1012725_HI_01;;01/02/2043;;
5;20240331;1;POS_1012726_HI_01;;01/02/2035;;
5;20240331;1;POS_1012727_HI_01;;01/02/2033;;
5;20240331;1;POS_1012728_HI_01;;01/03/2033;;
5;20240331;1;POS_1012729_HI_01;;01/02/2025;;
5;20240331;1;POS_1012730_HI_01;;01/02/2048;;
5;20240331;1;POS_1012731_HI_01;;01/02/2043;;
5;20240331;1;POS_1012732_HI_02;;01/02/2048;;
5;20240331;1;POS_1012733_HI_01;;01/02/2026;;
5;20240331;1;POS_1012734_HI_01;;01/02/2033;;
5;20240331;1;POS_1012735_HI_01;;01/02/2033;;
5;20240331;1;POS_1012736_HI_01;;01/02/2038;;
5;20240331;1;POS_1012737_HI_01;;01/02/2038;;
5;20240331;1;POS_1012738_HI_01;;01/02/2043;;
5;20240331;1;POS_1012739_HI_01;;01/02/2048;;
5;20240331;1;POS_1012740_HI_01;;01/02/2043;;
5;20240331;1;POS_1012740_HI_02;;01/02/2043;;
5;20240331;1;POS_1012741_HI_01;;01/02/2038;;
5;20240331;1;POS_1012742_HI_01;;01/02/2048;;
5;20240331;1;POS_1012743_HI_01;;01/02/2033;;
5;20240331;1;POS_1012743_HI_02;;01/02/2033;;
5;20240331;1;POS_1012744_HI_01;;01/01/2050;;
5;20240331;1;POS_1012744_HI_02;;01/01/2050;;
5;20240331;1;POS_1012745_HI_01;;01/02/2025;;
5;20240331;1;POS_1012745_HI_02;;01/02/2025;;
5;20240331;1;POS_1012746_HI_01;;01/01/2050;;
5;20240331;1;POS_1012746_HI_02;;01/01/2050;;
5;20240331;1;POS_1012747_HI_01;;01/02/2028;;
5;20240331;1;POS_1012747_HI_02;;01/02/2028;;
5;20240331;1;POS_1012748_HI_01;;01/02/2035;;
5;20240331;1;POS_1012748_HI_02;;01/02/2035;;
5;20240331;1;POS_1012751_HI_01;;01/02/2048;;
5;20240331;1;POS_1012752_HI_01;;01/02/2048;;
5;20240331;1;POS_1012752_HI_02;;01/02/2048;;
5;20240331;1;POS_1012753_HI_01;;01/02/2048;;
5;20240331;1;POS_1012754_HI_01;;01/02/2030;;
5;20240331;1;POS_1012755_HI_01;;01/02/2030;;
5;20240331;1;POS_1012756_HI_01;;01/02/2043;;
5;20240331;1;POS_1012757_HI_01;;01/02/2043;;
5;20240331;1;POS_1012758_HI_01;;01/02/2038;;
5;20240331;1;POS_1012759_HI_01;;01/02/2043;;
5;20240331;1;POS_1012760_HI_01;;01/02/2028;;
5;20240331;1;POS_1012761_HI_01;;01/02/2048;;
5;20240331;1;POS_1012761_HI_02;;01/02/2048;;
5;20240331;1;POS_1012762_HI_01;;01/02/2048;;
5;20240331;1;POS_1012763_HI_01;;01/02/2048;;
5;20240331;1;POS_1012764_HI_01;;01/02/2043;;
5;20240331;1;POS_1012764_HI_02;;01/02/2043;;
5;20240331;1;POS_1012765_HI_01;;01/02/2038;;
5;20240331;1;POS_1012766_HI_01;;01/02/2048;;
5;20240331;1;POS_1012767_HI_01;;01/02/2048;;
5;20240331;1;POS_1012768_HI_01;;01/02/2053;;
5;20240331;1;POS_1012768_HI_02;;01/02/2053;;
5;20240331;1;POS_1012769_HI_01;;01/02/2038;;
5;20240331;1;POS_1012770_HI_01;;01/02/2033;;
5;20240331;1;POS_1012771_HI_01;;01/02/2043;;
5;20240331;1;POS_1012772_HI_01;;01/02/2033;;
5;20240331;1;POS_1012773_HI_01;;01/02/2048;;
5;20240331;1;POS_1012774_HI_01;;01/02/2043;;
5;20240331;1;POS_1012775_HI_01;;01/02/2033;;
5;20240331;1;POS_1012775_HI_02;;01/02/2033;;
5;20240331;1;POS_1012776_HI_01;;01/02/2033;;
5;20240331;1;POS_1012776_HI_02;;01/02/2033;;
5;20240331;1;POS_1012777_HI_01;;01/02/2053;;
5;20240331;1;POS_1012777_HI_02;;01/02/2053;;
5;20240331;1;POS_1012778_HI_01;;01/02/2048;;
5;20240331;1;POS_1012779_HI_01;;01/02/2048;;
5;20240331;1;POS_1012780_HI_01;;01/02/2048;;
5;20240331;1;POS_1012780_HI_02;;01/02/2048;;
5;20240331;1;POS_1012780_HI_03;;01/02/2048;;
5;20240331;1;POS_1012781_HI_01;;01/02/2038;;
5;20240331;1;POS_1012782_HI_01;;01/02/2043;;
5;20240331;1;POS_1012783_HI_01;;01/02/2033;;
5;20240331;1;POS_1012784_HI_01;;01/02/2043;;
5;20240331;1;POS_1012784_HI_02;;01/02/2043;;
5;20240331;1;POS_1012785_HI_01;;01/02/2033;;
5;20240331;1;POS_1012785_HI_02;;01/02/2033;;
5;20240331;1;POS_1012786_HI_01;;01/02/2033;;
5;20240331;1;POS_1012787_HI_01;;01/12/2048;;
5;20240331;1;POS_1012788_HI_01;;01/02/2033;;
5;20240331;1;POS_1012788_HI_02;;01/02/2033;;
5;20240331;1;POS_1012789_HI_01;;01/02/2025;;
5;20240331;1;POS_1012789_HI_02;;01/02/2025;;
5;20240331;1;POS_1012790_HI_01;;01/02/2048;;
5;20240331;1;POS_1012791_HI_01;;01/02/2033;;
5;20240331;1;POS_1012792_HI_01;;01/02/2043;;
5;20240331;1;POS_1012793_HI_01;;01/02/2043;;
5;20240331;1;POS_1012793_HI_02;;01/02/2043;;
5;20240331;1;POS_1012794_HI_01;;01/02/2055;;
5;20240331;1;POS_1012795_HI_02;;01/03/2053;;
5;20240331;1;POS_1012796_HI_01;;01/09/2053;;
5;20240331;1;POS_1012797_HI_01;;01/03/2033;;
5;20240331;1;POS_1012798_HI_01;;01/03/2033;;
5;20240331;1;POS_1012798_HI_02;;01/03/2033;;
5;20240331;1;POS_1012799_HI_01;;01/03/2043;;
5;20240331;1;POS_1012800_HI_01;;01/03/2048;;
5;20240331;1;POS_1012800_HI_02;;01/03/2048;;
5;20240331;1;POS_1012801_HI_01;;01/03/2035;;
5;20240331;1;POS_1012802_HI_01;;01/03/2048;;
5;20240331;1;POS_1012802_HI_02;;01/03/2048;;
5;20240331;1;POS_1012803_HI_01;;01/03/2048;;
5;20240331;1;POS_1012804_HI_01;;01/03/2030;;
5;20240331;1;POS_1012805_HI_01;;01/03/2048;;
5;20240331;1;POS_1012805_HI_02;;01/03/2048;;
5;20240331;1;POS_1012806_HI_01;;01/03/2028;;
5;20240331;1;POS_1012808_HI_01;;01/02/2050;;
5;20240331;1;POS_1012809_HI_01;;01/03/2028;;
5;20240331;1;POS_1012809_HI_02;;01/03/2028;;
5;20240331;1;POS_1012810_HI_01;;01/04/2053;;
5;20240331;1;POS_1012810_HI_02;;01/04/2053;;
5;20240331;1;POS_1012811_HI_01;;01/02/2055;;
5;20240331;1;POS_1012811_HI_02;;01/02/2055;;
5;20240331;1;POS_1012811_HI_03;;01/02/2055;;
5;20240331;1;POS_1012812_HI_01;;01/03/2053;;
5;20240331;1;POS_1012813_HI_01;;01/03/2048;;
5;20240331;1;POS_1012813_HI_02;;01/03/2048;;
5;20240331;1;POS_1012814_HI_01;;01/03/2043;;
5;20240331;1;POS_1012815_HI_01;;01/03/2033;;
5;20240331;1;POS_1012816_HI_01;;01/03/2043;;
5;20240331;1;POS_1012817_HI_01;;01/03/2033;;
5;20240331;1;POS_1012817_HI_02;;01/03/2033;;
5;20240331;1;POS_1012818_HI_01;;01/03/2048;;
5;20240331;1;POS_1012819_HI_01;;01/03/2038;;
5;20240331;1;POS_1012820_HI_01;;01/03/2033;;
5;20240331;1;POS_1012820_HI_02;;01/03/2033;;
5;20240331;1;POS_1012821_HI_01;;01/03/2033;;
5;20240331;1;POS_1012822_HI_01;;01/03/2028;;
5;20240331;1;POS_1012823_HI_01;;01/04/2026;;
5;20240331;1;POS_1012823_HI_02;;01/04/2026;;
5;20240331;1;POS_1012823_HI_03;;01/04/2026;;
5;20240331;1;POS_1012824_HI_01;;01/03/2038;;
5;20240331;1;POS_1012825_HI_01;;01/03/2053;;
5;20240331;1;POS_1012826_HI_01;;01/03/2043;;
5;20240331;1;POS_1012827_HI_01;;01/03/2026;;
5;20240331;1;POS_1012828_HI_01;;01/03/2030;;
5;20240331;1;POS_1012829_HI_01;;01/03/2048;;
5;20240331;1;POS_1012830_HI_01;;01/03/2033;;
5;20240331;1;POS_1012831_HI_01;;01/03/2033;;
5;20240331;1;POS_1012832_HI_01;;01/03/2048;;
5;20240331;1;POS_1012832_HI_02;;01/03/2048;;
5;20240331;1;POS_1012833_HI_01;;01/03/2038;;
5;20240331;1;POS_1012834_HI_01;;01/03/2033;;
5;20240331;1;POS_1012834_HI_02;;01/03/2033;;
5;20240331;1;POS_1012835_HI_01;;01/03/2038;;
5;20240331;1;POS_1012836_HI_01;;01/03/2053;;
5;20240331;1;POS_1012836_HI_02;;01/03/2053;;
5;20240331;1;POS_1012838_HI_01;;01/03/2033;;
5;20240331;1;POS_1012839_HI_01;;01/03/2048;;
5;20240331;1;POS_1012840_HI_01;;01/03/2033;;
5;20240331;1;POS_1012841_HI_01;;01/03/2038;;
5;20240331;1;POS_1012842_HI_01;;01/03/2033;;
5;20240331;1;POS_1012843_HI_01;;01/03/2043;;
5;20240331;1;POS_1012844_HI_01;;01/02/2055;;
5;20240331;1;POS_1012845_HI_01;;01/03/2033;;
5;20240331;1;POS_1012846_HI_01;;01/03/2033;;
5;20240331;1;POS_1012847_HI_01;;01/04/2043;;
5;20240331;1;POS_1012847_HI_02;;01/04/2043;;
5;20240331;1;POS_1012847_HI_03;;01/04/2043;;
5;20240331;1;POS_1012848_HI_02;;01/10/2033;;
5;20240331;1;POS_1012849_HI_01;;01/03/2048;;
5;20240331;1;POS_1012850_HI_01;;01/02/2055;;
5;20240331;1;POS_1012850_HI_02;;01/02/2055;;
5;20240331;1;POS_1012851_HI_01;;01/03/2033;;
5;20240331;1;POS_1012852_HI_01;;01/03/2048;;
5;20240331;1;POS_1012852_HI_02;;01/03/2048;;
5;20240331;1;POS_1012852_HI_03;;01/03/2048;;
5;20240331;1;POS_1012853_HI_01;;01/03/2038;;
5;20240331;1;POS_1012854_HI_01;;01/03/2038;;
5;20240331;1;POS_1012855_HI_01;;01/03/2035;;
5;20240331;1;POS_1012856_HI_01;;01/03/2043;;
5;20240331;1;POS_1012856_HI_02;;01/03/2043;;
5;20240331;1;POS_1012857_HI_01;;01/04/2026;;
5;20240331;1;POS_1012857_HI_02;;01/04/2026;;
5;20240331;1;POS_1012858_HI_01;;01/03/2035;;
5;20240331;1;POS_1012859_HI_01;;01/03/2028;;
5;20240331;1;POS_1012859_HI_02;;01/03/2028;;
5;20240331;1;POS_1012860_HI_01;;01/03/2048;;
5;20240331;1;POS_1012861_HI_01;;01/03/2048;;
5;20240331;1;POS_1012861_HI_02;;01/03/2048;;
5;20240331;1;POS_1012861_HI_03;;01/03/2048;;
5;20240331;1;POS_1012862_HI_01;;01/03/2048;;
5;20240331;1;POS_1012863_HI_01;;01/02/2040;;
5;20240331;1;POS_1012864_HI_01;;01/03/2043;;
5;20240331;1;POS_1012865_HI_01;;01/03/2048;;
5;20240331;1;POS_1012866_HI_01;;01/02/2050;;
5;20240331;1;POS_1012867_HI_01;;01/03/2038;;
5;20240331;1;POS_1012869_HI_01;;01/03/2033;;
5;20240331;1;POS_1012870_HI_01;;01/03/2043;;
5;20240331;1;POS_1012871_HI_01;;01/04/2053;;
5;20240331;1;POS_1012871_HI_02;;01/04/2053;;
5;20240331;1;POS_1012871_HI_03;;01/04/2053;;
5;20240331;1;POS_1012872_HI_01;;01/03/2053;;
5;20240331;1;POS_1012873_HI_01;;01/03/2048;;
5;20240331;1;POS_1012873_HI_02;;01/03/2048;;
5;20240331;1;POS_1012874_HI_01;;01/03/2048;;
5;20240331;1;POS_1012875_HI_01;;01/03/2043;;
5;20240331;1;POS_1012876_HI_01;;01/03/2026;;
5;20240331;1;POS_1012876_HI_02;;01/03/2026;;
5;20240331;1;POS_1012878_HI_01;;01/03/2030;;
5;20240331;1;POS_1012879_HI_01;;01/02/2040;;
5;20240331;1;POS_1012880_HI_01;;01/03/2043;;
5;20240331;1;POS_1012880_HI_02;;01/03/2043;;
5;20240331;1;POS_1012881_HI_01;;01/03/2038;;
5;20240331;1;POS_1012882_HI_01;;01/03/2048;;
5;20240331;1;POS_1012882_HI_02;;01/03/2048;;
5;20240331;1;POS_1012883_HI_01;;01/03/2028;;
5;20240331;1;POS_1012884_HI_01;;01/02/2050;;
5;20240331;1;POS_1012885_HI_01;;01/03/2030;;
5;20240331;1;POS_1012886_HI_01;;01/03/2048;;
5;20240331;1;POS_1012887_HI_01;;01/03/2033;;
5;20240331;1;POS_1012888_HI_01;;01/03/2043;;
5;20240331;1;POS_1012889_HI_01;;01/03/2033;;
5;20240331;1;POS_1012889_HI_02;;01/03/2033;;
5;20240331;1;POS_1012890_HI_01;;01/03/2038;;
5;20240331;1;POS_1012891_HI_01;;01/03/2048;;
5;20240331;1;POS_1012892_HI_01;;01/03/2033;;
5;20240331;1;POS_1012893_HI_01;;01/03/2043;;
5;20240331;1;POS_1012894_HI_01;;01/03/2043;;
5;20240331;1;POS_1012895_HI_01;;01/03/2048;;
5;20240331;1;POS_1012895_HI_02;;01/03/2048;;
5;20240331;1;POS_1012895_HI_03;;01/03/2048;;
5;20240331;1;POS_1012896_HI_01;;01/03/2043;;
5;20240331;1;POS_1012897_HI_01;;01/03/2048;;
5;20240331;1;POS_1012898_HI_01;;01/03/2028;;
5;20240331;1;POS_1012899_HI_01;;01/04/2043;;
5;20240331;1;POS_1012900_HI_01;;01/04/2053;;
5;20240331;1;POS_1012900_HI_02;;01/04/2053;;
5;20240331;1;POS_1012901_HI_01;;01/05/2048;;
5;20240331;1;POS_1012902_HI_01;;01/04/2033;;
5;20240331;1;POS_1012903_HI_01;;01/05/2043;;
5;20240331;1;POS_1012904_HI_01;;01/04/2033;;
5;20240331;1;POS_1012905_HI_01;;01/04/2043;;
5;20240331;1;POS_1012905_HI_02;;01/04/2043;;
5;20240331;1;POS_1012906_HI_01;;01/04/2030;;
5;20240331;1;POS_1012907_HI_01;;01/10/2024;;
5;20240331;1;POS_1012908_HI_01;;01/03/2050;;
5;20240331;1;POS_1012910_HI_01;;01/05/2024;;
5;20240331;1;POS_1012911_HI_01;;01/04/2048;;
5;20240331;1;POS_1012912_HI_01;;01/03/2055;;
5;20240331;1;POS_1012912_HI_02;;01/03/2055;;
5;20240331;1;POS_1012913_HI_01;;01/04/2030;;
5;20240331;1;POS_1012914_HI_01;;01/04/2053;;
5;20240331;1;POS_1012916_HI_01;;01/04/2033;;
5;20240331;1;POS_1012917_HI_01;;01/04/2030;;
5;20240331;1;POS_1012917_HI_02;;01/04/2030;;
5;20240331;1;POS_1012918_HI_01;;01/04/2043;;
5;20240331;1;POS_1012919_HI_01;;01/04/2030;;
5;20240331;1;POS_1012920_HI_01;;01/04/2048;;
5;20240331;1;POS_1012921_HI_01;;01/04/2043;;
5;20240331;1;POS_1012922_HI_01;;01/04/2048;;
5;20240331;1;POS_1012923_HI_01;;01/04/2043;;
5;20240331;1;POS_1012924_HI_01;;01/04/2048;;
5;20240331;1;POS_1012925_HI_01;;01/04/2033;;
5;20240331;1;POS_1012926_HI_01;;01/04/2038;;
5;20240331;1;POS_1012927_HI_01;;01/04/2043;;
5;20240331;1;POS_1012928_HI_01;;01/04/2048;;
5;20240331;1;POS_1012929_HI_01;;01/04/2043;;
